# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
16.0	0.0044449296696763	116.44777835077	0.0011298354123507	0.0	0.063732424627063	1.8339631264233	1.4736874643585	3.5984508918294	0.0083327354255004	0.0012740397080699	2.0205486306849	0.0035863698657941	0.051349281241512	1.1602931744462	1.9850045587711	2.2134532280183E-4	0.20185321860405	7.1639693635278	0.013285690104575	5.9117997747154E-8	0.0039239163251994	1.0853686603741	0.046059698743811	7.0904618370073E-4	7.0904618024937E-4	
16.2	0.0044015229277405	116.44947298853	0.0011161858658633	0.0	0.063227223173088	1.8266419809437	1.4741036969195	3.5989418673029	0.008207064791588	0.0012509565848156	2.0206510221322	0.0035463651699977	0.051634167766229	1.1601669540947	1.9847386166272	2.1703544398311E-4	0.1993505415155	7.1632151024855	0.013457633836066	5.8642865321601E-8	0.003831572813947	1.0852441343624	0.045810053319821	7.1072797545456E-4	7.1072797199501E-4	
16.48	0.0043440677389815	116.45183411363	0.0010982608811299	0.0	0.062557138603401	1.8164414771066	1.4746832701836	3.5996186497911	0.0080444265097599	0.0012211513506469	2.0207920282984	0.0034931236343715	0.051293894906437	1.159989269068	1.9843651479064	2.1144558716387E-4	0.19590046168449	7.1621535441899	0.013341256356446	5.8000221138252E-8	0.0037132487299415	1.085068348965	0.045463953236611	7.1344194943018E-4	7.1344194595742E-4	
16.872	0.0042656877298133	116.45511753438	0.0010742935101901	0.0	0.06168396638916	1.8022564693341	1.4754887393182	3.6005468854904	0.0078398731953457	0.0011827209392772	2.0209850850313	0.003420586545664	0.05118198425441	1.1597387316062	1.9838402372558	2.0423071680078E-4	0.1910791478964	7.1606571267605	0.013213179940582	5.7114547448984E-8	0.0035666408607574	1.0848196798072	0.044952008522061	7.1783017933159E-4	7.1783017583745E-4	
17.0	0.0042406189528972	116.45618412399	0.0010667280614466	0.0	0.061413048208689	1.7976486200365	1.4757503567778	3.6008454717099	0.0077781141277432	0.0011709014334303	2.0210470715044	0.0033974067724688	0.051178664934047	1.159656508093	1.9836683693467	2.0201262189094E-4	0.18950710487351	7.1601661079563	0.013184629456043	5.683048243029E-8	0.0035229068942668	1.0847379051547	0.044779450658721	7.1938504250625E-4	7.1938503900454E-4	
17.2	0.0042012755446083	116.45784521131	0.001054853830603	0.0	0.061002958883552	1.7904724405775	1.4761576564435	3.6013075265431	0.007686292066854	0.0011528705888728	2.0211428317069	0.0033606798413086	0.051458763862778	1.1595276226399	1.9833993687275	1.9861843332294E-4	0.18702143011988	7.159396545604	0.013358637212249	5.6378116868766E-8	0.0034584146762774	1.0846095794586	0.044492751347337	7.2196104772089E-4	7.2196104420663E-4	
17.48	0.0041489892634144	116.46015959473	0.0010392553846913	0.0	0.060453819103465	1.7804739168172	1.4767249101868	3.6019454864599	0.0075665499669002	0.0011295046632982	2.0212747565078	0.0033120139548455	0.051123717841225	1.159346387451	1.9830218950058	1.9422015842949E-4	0.18359232814864	7.1583146613337	0.013245954060653	5.576405725176E-8	0.0033753566570958	1.0844288751046	0.044100776526139	7.2584271447308E-4	7.2584271093992E-4	
17.872	0.0040772519446065	116.46337802274	0.0010183273967439	0.0	0.059728753306154	1.7665697859595	1.4775132851236	3.6028221690156	0.0074142493505792	0.0010990852062004	2.0214554596453	0.0032459938829296	0.051020124494995	1.1590912094717	1.982491868582	1.88523825772E-4	0.17880517676845	7.1567917080143	0.013122447071769	5.4914071361804E-8	0.0032716502729252	1.0841740198274	0.043536542701462	7.3173807517651E-4	7.3173807161465E-4	
18.0	0.0040541828496197	116.46442350056	0.0010116948393218	0.0	0.059501590488727	1.762053176867	1.4777693195977	3.6031045184821	0.0073678591580073	0.0010896503085415	2.021513496082	0.0032249195720924	0.051019634522576	1.15900754657	1.9823184399641	1.8676494969102E-4	0.17724547000061	7.1562924483574	0.013095246450285	5.4640748994392E-8	0.0032405206789635	1.0840903787559	0.043349246800429	7.3375805722728E-4	7.3375805365557E-4	
18.2	0.0040178814636934	116.46605171021	0.0010012408789538	0.0	0.05915559381241	1.7550190931719	1.4781678581368	3.6035417323205	0.007298479565001	0.001075152741936	2.0216031596398	0.0031915165612605	0.051297222278977	1.1588764844872	1.9820471042173	1.8405844773641E-4	0.17478249394021	7.1555104055601	0.013270708276635	5.4203911604248E-8	0.0031944196009103	1.0839592803706	0.043042099801814	7.3704157761324E-4	7.3704157402555E-4	
18.48	0.0039694371201291	116.46832028815	9.874686486704E-4	0.0	0.058688141947661	1.745218550421	1.4787227171258	3.6041458809684	0.0072072016161347	0.0010562605292349	2.0217266897623	0.0031472660011044	0.050969549404539	1.1586923419632	1.9816665583309	1.8054181053419E-4	0.17138468381211	7.1544117958423	0.013160709246912	5.3608379366489E-8	0.0031346584081878	1.0837749649608	0.042624319501916	7.4188054779899E-4	7.4188054418773E-4	
18.872	0.0039025299933067	116.47147502324	9.6885245541698E-4	0.0	0.058063466002472	1.7315897353925	1.4794933593998	3.6049767997139	0.0070896174103105	0.0010313456023084	2.0218958767438	0.0030871031192622	0.050877655287583	1.1584333455241	1.9811325786306	1.7594563902191E-4	0.16664637802374	7.1528667389016	0.013040335658673	5.2779217336456E-8	0.0030593108925275	1.0835155269098	0.042029617469482	7.4906915998694E-4	7.4906915634067E-4	
19.0	0.0038808963048068	116.47249981141	9.6291597439005E-4	0.0	0.057866049369588	1.7271625599406	1.4797434887962	3.6052445311013	0.0070534490239934	0.001023538539533	2.0219502039055	0.0030678470824348	0.050881124898225	1.1583484928863	1.9809579362996	1.7451516933902E-4	0.16510384325028	7.1523605520289	0.013014016907086	5.251177902117E-8	0.0030365175578095	1.0834304928347	0.041833464541536	7.5150052259632E-4	7.5150051893821E-4	
19.2	0.0038467798465247	116.4740958004	9.5351452250812E-4	0.0	0.057563714579879	1.7202677585142	1.480132656435	3.6056591777131	0.0069990069733291	0.0010114479471461	2.0220341146594	0.0030372606798447	0.051159084623675	1.1582156261478	1.9806847768067	1.7229744207053E-4	0.16267120074051	7.1515679573098	0.013190297311285	5.2082877541956E-8	0.0030025845889771	1.0832973146806	0.041514046157942	7.5542214128573E-4	7.5542213760852E-4	
19.48	0.0038010401138329	116.47631948747	9.4106866137143E-4	0.0	0.05715209046716	1.7106612767744	1.4806740649167	3.6062322096534	0.0069266968075882	9.9557841129729E-4	2.0221496638109	0.0029966323636596	0.050841022470247	1.158029061209	1.9803018154509	1.6939968775156E-4	0.15931540912407	7.1504550875732	0.01308193246402	5.1495424212862E-8	0.0029582464890979	1.0831102697963	0.041079762910746	7.6114803549661E-4	7.6114803179151E-4	
19.872	0.0037375032236411	116.47941180003	9.2410224923715E-4	0.0	0.056596364006997	1.6973023264086	1.4814251376376	3.6070202664555	0.0068322891435499	9.7435958848336E-4	2.0223077794873	0.0029411215875168	0.050763656648896	1.1577668588725	1.9797646960581	1.6556609843357E-4	0.15464114733027	7.14889096897	0.012963265045901	5.0673071106765E-8	0.0029016908997091	1.0828473282855	0.040464433011045	7.6957647768412E-4	7.6957647393798E-4	
20.0	0.0037168623409931	116.48041631112	9.1865707147556E-4	0.0	0.05641946108745	1.6929628137764	1.481668682709	3.6072741336835	0.0068029552834395	9.6764112015394E-4	2.0223585095712	0.0029232817330336	0.050771930329121	1.1576810012103	1.9795890820832	1.6436147255653E-4	0.15312079351223	7.1483787587526	0.012937379027217	5.0407153850456E-8	0.00288442593272	1.0827612197737	0.040262016818316	7.7241091793394E-4	7.7241091417399E-4	
20.2	0.0036849325780705	116.48198072178	9.1024311309009E-4	0.0	0.056147321793986	1.6862045367865	1.4820473783528	3.6076672907228	0.0067585115673935	9.5737544791138E-4	2.0224368557199	0.0028956942821487	0.051052675416575	1.1575466120915	1.9793144626766	1.625239180666E-4	0.15075179188943	7.1475769769159	0.013114031437102	4.9987547245933E-8	0.0028585669950156	1.0826264333691	0.039944108875403	7.7694928096202E-4	7.7694927717997E-4	
20.48	0.0036406602423463	116.48416041249	8.9865301086247E-4	0.0	0.055774476582328	1.6767882735999	1.4825736799556	3.6082103991748	0.0066989189001875	9.4342392854576E-4	2.0225446543135	0.0028576494590563	0.05074590929015	1.1573579967196	1.9789295567233	1.6003735362707E-4	0.147449137043	7.1464515845238	0.013006419173674	4.9397438075119E-8	0.0028244717414974	1.0824372596524	0.039495904798968	7.8354107265263E-4	7.8354106883848E-4	
20.872	0.0035793547645473	116.4871915452	8.827594973997E-4	0.0	0.055266964603006	1.6636938445377	1.4833025674179	3.6089565478648	0.0066200916476037	9.24609580546E-4	2.0226918501152	0.0028054238286061	0.050684857747194	1.1570930477133	1.978389871351	1.5670685233455E-4	0.14285448799249	7.144870522128	0.012888115873276	4.8569688260865E-8	0.0027804134909679	1.0821715443999	0.038862492278774	7.9322650374783E-4	7.9322649988651E-4	
21.0	0.0035593879761083	116.48817618278	8.7763761404882E-4	0.0	0.055104484750841	1.6594402589488	1.4835386081081	3.6091967109626	0.0065953624195132	9.1860420595837E-4	2.0227389952545	0.0027885861812023	0.050698401382056	1.1570063218342	1.9782134551093	1.5565124363831E-4	0.14136148298864	7.1443529185181	0.012862237750727	4.8301721260816E-8	0.0027668293466814	1.0820845764075	0.038654470420026	7.9647788268782E-4	7.9647787881066E-4	
21.2	0.0035278263304148	116.48970964319	8.6946611519306E-4	0.0	0.05485365533776	1.6528158031294	1.4839052538956	3.6095683153672	0.0065576652677959	9.0917802916449E-4	2.022811667555	0.0027617084435918	0.050982113487801	1.15687059502	1.9779376080062	1.5398933992455E-4	0.13901220753518	7.1435428049089	0.013038542971805	4.786979545409E-8	0.0027463505156828	1.0819484851375	0.038318053752536	8.0169685398256E-4	8.0169685007999E-4	
21.48	0.0034852158674925	116.4918462119	8.5855572383024E-4	0.0	0.054508335841518	1.6435859920691	1.4844140407256	3.6100810621759	0.0065066747281822	8.9663923592588E-4	2.0229114264717	0.0027257780481355	0.050685741580174	1.1566801544155	1.9775510440877	1.5179017531479E-4	0.13577440314074	7.1424060163534	0.012930571556554	4.7274237419504E-8	0.0027190892983489	1.0817575669029	0.037859625067804	8.0927221105413E-4	8.0927220711466E-4	
21.872	0.0034255631323986	116.49481738036	8.4348084856648E-4	0.0	0.054035344966422	1.6307508466671	1.4851171740458	3.610784366882	0.0064384255276267	8.794779374136E-4	2.0230472609069	0.0026761919778207	0.050640967163417	1.1564127551033	1.9770091630382	1.4881007444943E-4	0.13127674385878	7.1408094888442	0.012811521929339	4.6434523857138E-8	0.0026833859488378	1.0814895611011	0.037211967399509	8.2036291967193E-4	8.2036291567844E-4	
22.0	0.0034060555963904	116.49578253928	8.3859505530197E-4	0.0	0.053883264158226	1.6265814867013	1.4853444950529	3.6110104295571	0.0064168322465709	8.7395067054304E-4	2.0230906620541	0.0026601343794185	0.050659893588212	1.1563252522244	1.976832056958	1.4785677361459E-4	0.12981684448851	7.1402869391832	0.012785336791152	4.616229633668E-8	0.0026722666807879	1.0814018777026	0.036999286259875	8.2407820019994E-4	8.2407819618835E-4	
22.2	0.003375256134341	116.49728566439	8.3079301762695E-4	0.0	0.053647872178534	1.6200882022983	1.4856971799454	3.6113598579384	0.0063837397158866	8.6524525901304E-4	2.0231574433516	0.0026344951548316	0.050947240386939	1.1561883332126	1.9765551574262	1.4634872826903E-4	0.12752387962503	7.139469195169	0.012961099532347	4.572335730538E-8	0.0026553948838998	1.0812646990597	0.0366566824213	8.3003271869791E-4	8.3003271465732E-4	
22.48	0.0033334853816505	116.49937996784	8.2030678782162E-4	0.0	0.053322637592755	1.611041151481	1.486185705789	3.6118412191234	0.0063386400735308	8.5357455801341E-4	2.0232488531727	0.0026000145963989	0.050661569439584	1.1559962640468	1.9761671670634	1.4433583363738E-4	0.12436384263135	7.1383219049026	0.012852181004866	4.5115895044385E-8	0.0026327239327732	1.0810723150747	0.036187895385347	8.3866227409063E-4	8.3866227000802E-4	
22.872	0.0032749330949731	116.50229236271	8.0574951174406E-4	0.0	0.05287510656054	1.5984601557497	1.4868590033867	3.6124997914461	0.0062776725151327	8.3747563228516E-4	2.023372757018	0.0025522295187529	0.050633643617881	1.1557266543349	1.9756233694811	1.415811755812E-4	0.11998145660335	7.136710997443	0.012731384149388	4.4258022250626E-8	0.0026026484814996	1.0808023554972	0.035525819953021	8.5128335309301E-4	8.5128334894892E-4	
23.0	0.0032557507830774	116.50323842968	8.0101671977171E-4	0.0	0.052730760271296	1.5943733536683	1.487076217564	3.6127110421313	0.0062582471552871	8.3226082921515E-4	2.0234121985258	0.0025367112285604	0.050658109706908	1.155638445449	1.9754456556277	1.4069403207902E-4	0.11856077202253	7.1361838271597	0.012704567426052	4.397988884358E-8	0.0025931935373644	1.080714055947	0.035308485070053	8.5550750543331E-4	8.5550750126865E-4	
23.2	0.0032255005477515	116.50471182157	7.9345591808724E-4	0.0	0.052506915484511	1.5880086433773	1.4874127186833	3.6130370892545	0.0062283472571008	8.2402928682791E-4	2.0234727212387	0.0025119265446596	0.050949089820462	1.1555004380979	1.9751678233788	1.3928556637634E-4	0.11633260416709	7.1353589340184	0.01287945059837	4.3531338836413E-8	0.0025787613359803	1.0805759350459	0.034959309695792	8.6227230335655E-4	8.6227229915894E-4	
23.48	0.0031843767954769	116.50676469837	7.8325636067376E-4	0.0	0.052196833043787	1.5791407339982	1.4878777629564	3.6134852039232	0.0061873508208875	8.1293913716742E-4	2.0235552103336	0.0024784782945107	0.050673568684958	1.1553068732182	1.9747785591164	1.3739472356282E-4	0.11326418983748	7.1342017691543	0.012768857318144	4.2909519572472E-8	0.0025592031186289	1.0803822704545	0.034480490506558	8.7206694952253E-4	8.720669452772E-4	
23.872	0.0031267045335331	116.50961948546	7.6905894400916E-4	0.0	0.051768748048199	1.5668088555656	1.4885165153506	3.6140961313935	0.0061314905578732	7.9756079405727E-4	2.0236662829965	0.0024320049894533	0.050662373233586	1.1550352184163	1.9742330337637	1.3478927668468E-4	0.10901705469382	7.1325772794478	0.012645351671147	4.2031031258027E-8	0.0025329594897629	1.0801105856036	0.033804758042595	8.8638069596805E-4	8.8638069165301E-4	
24.0	0.0030923232615761	116.51043298313	8.0289289533089E-4	0.0	0.051381970829933	1.5632250804774	1.4887238370873	3.6142796847254	0.0060843229526221	7.900006240525E-4	2.023677849175	0.0024646169824321	0.050442249011747	1.1549430335292	1.9740500838081	1.3703316791032E-4	0.10763184623204	7.1320453014151	0.012533804050082	4.1910288486461E-8	0.0025126404861932	1.080021762765	0.034106197748425	8.9508018803137E-4	8.9508018367396E-4	
24.2	0.0030818322906207	116.51211110753	0.0012272361407692	0.0	0.051844559741468	2.0561337641824	1.4890398366217	3.6146243070819	0.0061365264765599	7.8339813010182E-4	2.0238039360089	0.0032476061078391	0.051776883926055	1.1548156772679	1.9737899701983	1.6899131754266E-4	0.10541243825824	7.1312112768821	0.013111242386343	4.4728790640935E-8	0.0025326183832175	1.0798827292071	0.04631244319164	8.8666516488133E-4	8.866651605649E-4	
24.48	0.0032233277269659	116.51523622633	0.0015732974218137	0.0	0.054511843126132	2.7428910051676	1.4894533001327	3.6151659859801	0.0064479483235605	8.0180865374033E-4	2.0241284632627	0.0040177805637659	0.054267066239443	1.1546596602158	1.9734559416221	1.942547471317E-4	0.1024528888486	7.1300442014309	0.013904510528925	4.7748064193813E-8	0.0026585108317058	1.0796874007359	0.059980479343699	8.5290012103463E-4	8.5290011688266E-4	
24.872	0.0037128176677536	116.52112834212	0.0018721713512733	0.0	0.061730574038778	3.6978851580108	1.4899662261558	3.6159773392901	0.0072951471799243	8.9015583883978E-4	2.0247412084304	0.0048161954107067	0.058895185186486	1.1544653988727	1.9730151108571	2.180015653437E-4	0.098606589103702	7.1284490854398	0.014876347885327	5.1853035740669E-8	0.0030037120231024	1.0794160263646	0.075309615841414	7.9617191151154E-4	7.9617190763587E-4	
25.0	0.0039274773237622	116.5234072179	0.0019549031893877	0.0	0.064836175059585	4.008119714622	1.4901168388465	3.6162563391068	0.0076601104380594	9.3268634255413E-4	2.024966397561	0.0050538415536892	0.06047580108323	1.1544062401444	1.972875125562	2.2560826855864E-4	0.097429628960127	7.1279479902744	0.015140031966185	5.3314559420344E-8	0.003152721946354	1.0793289952109	0.079741440557432	7.7775547084821E-4	7.7775546706223E-4	
25.2	0.0043070262893052	116.52710829874	0.0016181984392235	0.0	0.069724483876955	3.9921193581665	1.4903385248249	3.61667144873	0.0082346946744636	0.0010117793076141	2.02529273666	0.0045749827649978	0.063450979808138	1.1543082471708	1.9726447988802	2.0243910627539E-4	0.095721007899819	7.1271895720059	0.015504877596624	5.2418261244008E-8	0.0033873924746858	1.0791950694531	0.073059754773302	7.6088222494484E-4	7.6088222124102E-4	
25.48	0.0047848270222649	116.53226507735	0.001394127211953	0.0	0.075841425367285	3.9698261537175	1.4906348197005	3.617222920823	0.008953674472655	0.0011229741690517	2.0256693308399	0.0042203709035743	0.064580896897573	1.1541577360804	1.9722995998719	1.9206924890136E-4	0.093422618304915	7.1261856154583	0.015173233448063	5.2392759419138E-8	0.0036810237241137	1.0790135561837	0.065563638619785	7.5914610365484E-4	7.5914609995948E-4	
25.872	0.0052984373958628	116.53943645923	0.0013052932383965	0.0	0.08314381534576	3.9388247927468	1.491036526664	3.6180167463229	0.0098119501662503	0.0012568542533239	2.0260884468452	0.0040761439202933	0.064988404773647	1.1539382511031	1.9718031245972	1.9689635902987E-4	0.090304048462456	7.124884522059	0.014562801417589	5.3273630818763E-8	0.0040315182419353	1.0787715390344	0.058017919535891	7.7392131407771E-4	7.7392131031039E-4	
26.0	0.0054363911434885	116.54176602913	0.0013014299583055	0.0	0.085254790205591	3.9287543581595	1.4911655695817	3.6182884381359	0.010060050228736	0.0012947176638967	2.0262074389524	0.004076098591185	0.064953739251806	1.1538666180955	1.9716410347138	2.0040541723794E-4	0.089304330664851	7.1244816126678	0.014388651079644	5.3642058993549E-8	0.0041328286452718	1.0786951883561	0.056105003235414	7.7999223587515E-4	7.7999223207827E-4	
26.2	0.0056253173047215	116.54539412953	0.0013100847691998	0.0	0.088299508285183	3.9130708453863	1.4913652249433	3.6187274181151	0.010417881152762	0.001347937560362	2.0263782248375	0.0041078715197122	0.065226604116034	1.1537555088431	1.9713888556596	2.0682221764308E-4	0.087759478815753	7.1238721823238	0.014411828971615	5.423585617215E-8	0.0042789404466108	1.0785783976329	0.053609904014394	7.8980130733773E-4	7.8980130349307E-4	
26.48	0.0058477765651456	116.55044927792	0.0013381305954632	0.0	0.092085339934482	3.8912191040589	1.4916404362372	3.6193720437356	0.010862789774671	0.0014118860880738	2.026593659897	0.0041923328411274	0.064217263301605	1.1536026874673	1.9710391603693	2.1640091808379E-4	0.085631228983913	7.1230556652277	0.014054636674256	5.5054193208165E-8	0.0044605948894014	1.0784195039341	0.050940689509199	8.0287011997351E-4	8.0287011606521E-4	
26.872	0.0061003743466667	116.5574793188	0.0013884545525235	0.0	0.096558204877927	3.8608316591357	1.4920155442393	3.6203294686216	0.011388395786635	0.0014850765976919	2.026864052252	0.0043465077849117	0.063215517700514	1.153395392414	1.9705571365658	2.2924429107435E-4	0.082721900276989	7.1219738145576	0.013701595206445	5.6102427986083E-8	0.0046751715537222	1.0782047627589	0.048392136685035	8.1828840158937E-4	8.1828839760597E-4	
27.0	0.0061722349193847	116.55976297832	0.0014052986839539	0.0	0.097839435727736	3.850960637845	1.4921350488198	3.6206537622723	0.01153894231486	0.0015058521724531	2.0269474511069	0.0043996836366166	0.062938819934789	1.1533293976319	1.9704015434568	2.3314110482527E-4	0.081790046813167	7.1216332883729	0.013623989801833	5.6416014557181E-8	0.0047366249134291	1.0781362390606	0.047766369035365	8.2256405251556E-4	8.2256404851134E-4	
27.2	0.0062747633163577	116.56331956222	0.001431238067734	0.0	0.099675071811893	3.8355876892747	1.4923184855142	3.6211711220751	0.011754620880076	0.0015354881250927	2.0270739145623	0.0044833913365094	0.062823393878491	1.1532279625857	1.9701601724305	2.388862179244E-4	0.080352856346466	7.1211128674071	0.013789625654061	5.6865876812501E-8	0.0048246582285685	1.0780306286162	0.046960168927174	8.2853297257954E-4	8.2853296854624E-4	
27.48	0.0064011322571892	116.56827503121	0.0014657602939291	0.0	0.10193252610714	3.8141686574373	1.4925680670707	3.6219144494127	0.01201983780424	0.0015719416729396	2.0272453111911	0.0045982775664523	0.061763384273212	1.1530892664785	1.9698255862563	2.4620263008913E-4	0.078380153466108	7.1204056433444	0.013617528014114	5.7417823680918E-8	0.0049328971531263	1.0778854432817	0.046106281385415	8.3562279598908E-4	8.3562279192125E-4	
27.872	0.0065487553977731	116.57516638528	0.0015092372326094	0.0	0.10455106097484	3.7843829512083	1.4929022441982	3.6229858106413	0.012327430488645	0.0016145287822363	2.0274785054883	0.0047487392851422	0.060989638919431	1.1529010846174	1.9693629956747	2.5506318803032E-4	0.07569686071892	7.1194513883058	0.013456522579395	5.8041890141009E-8	0.0050584019093853	1.0776866617919	0.045289030067092	8.4364673936096E-4	8.4364673525405E-4	
28.0	0.0065904639853345	116.57740499098	0.0015220957286685	0.0	0.10528872402259	3.774707391926	1.4930074700451	3.6233415906217	0.012414070003136	0.0016266015745151	2.0275537106903	0.0047944368135647	0.060820406926967	1.1528409634152	1.9692131984886	2.5763591402859E-4	0.074839900267551	7.1191472152916	0.013426426399939	5.8212003396325E-8	0.0050937454166168	1.0776226840065	0.045085177149407	8.4594658141515E-4	8.4594657729703E-4	
28.2	0.0066474048666679	116.58089139432	0.0015402035680733	0.0	0.10633249944685	3.7596388531391	1.4931678194124	3.6239024812763	0.012536650060962	0.0016431674806568	2.0276704690905	0.0048601522168321	0.060895630011694	1.1527482494898	1.9689802833317	2.6124402773944E-4	0.073495240857762	7.1186786096796	0.013644730388224	5.8418314252721E-8	0.0051437425139956	1.0775235548832	0.044795791027076	8.493405842646E-4	8.4934058012995E-4	
28.48	0.0067183064528117	116.58574905412	0.0015637385790515	0.0	0.10758940469437	3.7386439549243	1.4933839820312	3.6246963474102	0.012684233494993	0.0016639944031887	2.0278330279269	0.0049473232431058	0.060153161946721	1.1526207993088	1.9686563655734	2.6585945216442E-4	0.071687058361499	7.1180349390726	0.013536454535062	5.8661939932458E-8	0.0052039214632124	1.0773863337168	0.044499364026411	8.5380859103623E-4	8.5380858687982E-4	
28.872	0.0067932348126911	116.59250434611	0.0015910396460445	0.0	0.10899482239468	3.7094480598918	1.4936704333476	3.6258208541752	0.012849201981093	0.0016867593576477	2.0280599765265	0.0050526521524965	0.059772355341283	1.1524465117275	1.9682066262943	2.711976655676E-4	0.06923058618657	7.1171542580492	0.01343081123041	5.8856702329315E-8	0.0052711565507428	1.0771968439375	0.044180320673868	8.5981470316564E-4	8.5981469897997E-4	
29.0	0.0068123539363368	116.59469875274	0.0015986012026125	0.0	0.10937708161232	3.6999640905051	1.4937600559394	3.6261902137473	0.012894057423555	0.0016927665033865	2.0281340450112	0.0050828414891122	0.059719962437713	1.1523904880705	1.9680605575921	2.7268051802582E-4	0.068446134149175	7.1168707700622	0.013412465595527	5.8889012385154E-8	0.0052894291212044	1.07713550134	0.044089422001261	8.6178397929386E-4	8.617839750986E-4	
29.2	0.0068352110975835	116.59811631216	0.0016084701413292	0.0	0.1099033196832	3.6851939308405	1.4938961021923	3.626768840344	0.012955791895651	0.0017002281110565	2.0282496955188	0.0051237672187802	0.059998716603637	1.1523037514176	1.9678330249091	2.7463964482166E-4	0.067214932727302	7.1164313758657	0.013639557282776	5.8884157691879E-8	0.0053145677868121	1.0770401193954	0.043936131813135	8.6494779948652E-4	8.6494779527585E-4	
29.48	0.0068607272562746	116.60287803518	0.0016207208752042	0.0	0.11050671486807	3.6646147632322	1.4940785683394	3.6275810624841	0.013026544130008	0.0017090295551839	2.0284115985839	0.0051759441827203	0.059498086097675	1.1521838394176	1.9675157963645	2.7706797091649E-4	0.065558721288849	7.1158227607502	0.013542700003478	5.8841383750859E-8	0.0053433576134611	1.0769074500254	0.043760589659734	8.6958048581765E-4	8.6958048158442E-4	
29.872	0.006876745387266	116.6094998851	0.0016328816621238	0.0	0.11112058685956	3.6359969928057	1.4943188264574	3.6287201473738	0.013098453674404	0.0017162570181341	2.0286384425572	0.0052326127671635	0.059374791451402	1.1520185944642	1.9670739194873	2.7955924873738E-4	0.063306215747798	7.1149809921022	0.013442624178409	5.8656346639881E-8	0.005372574217683	1.0767231249783	0.043512879743402	8.7652814013364E-4	8.7652813586657E-4	
30.0	0.0068777561306381	116.61165094417	0.0016357019213501	0.0	0.11127114865916	3.6267008185245	1.4943936656659	3.6290918770111	0.013116069527167	0.0017174962774077	2.0287125100726	0.0052472232252858	0.059393006973153	1.1519651793842	1.9669300840533	2.8016422517273E-4	0.062586125984656	7.1147080015462	0.013424229212377	5.857010628458E-8	0.005379718378961	1.0766632056058	0.043428006277765	8.7892478632818E-4	8.7892478204943E-4	
30.2	0.0068754081234999	116.61500098897	0.0016390068792573	0.0	0.11146019620111	3.6122231278389	1.494506989368	3.6296721759852	0.013138162251916	0.0017183799465408	2.0288282061438	0.0052662717600676	0.059794602386539	1.151882212205	1.9667057462304	2.8091004104837E-4	0.061476271406589	7.114283046987	0.013648602315461	5.8405699649417E-8	0.0053886619918147	1.0765698156233	0.043289777187379	8.8282119804788E-4	8.8282119375016E-4	
30.48	0.0068645133372852	116.61966863311	0.0016414957985294	0.0	0.11163822493832	3.5920514558868	1.4946583821503	3.6304826299026	0.01315890670912	0.0017175869541854	2.0289900291064	0.0052854798859956	0.059422192184714	1.1517669534128	1.9663923944082	2.8156839972963E-4	0.059952923518824	7.1136907091755	0.013547814394769	5.8121841137885E-8	0.0053970220976541	1.0764394679443	0.043081984983899	8.886193490944E-4	8.8861934476843E-4	
30.872	0.0068357386968511	116.62615963311	0.0016411063031097	0.0	0.11173767674944	3.5640003575553	1.4948564488605	3.6316117767707	0.013170339648505	0.0017128509425875	2.0292160188508	0.0052985688502456	0.059426302896861	1.1516070450237	1.9659548388263	2.8179381437323E-4	0.057877768793051	7.1128648492943	0.013439424973564	5.7632870203373E-8	0.0054015325650771	1.0762575568271	0.042757538117347	8.9741229501826E-4	8.9741229064945E-4	
31.0	0.0068233052239692	116.6282681863	0.0016401080544047	0.0	0.11173785735482	3.5548882590822	1.4949178317727	3.6319786628726	0.013170276458647	0.001710493728234	2.0292895874974	0.0052996717350446	0.059477444077524	1.1515551086702	1.965812171912	2.8171129430928E-4	0.057213643984337	7.1125955819194	0.013417910761064	5.7454320773524E-8	0.0054014545210062	1.0761982457281	0.042642510928741	9.0043543019951E-4	9.0043542581598E-4	
31.2	0.0067992821036768	116.63155202837	0.0016370435054805	0.0	0.11170825813503	3.5406972448374	1.4950103792051	3.6325496891568	0.013166664912911	0.0017054790095221	2.0294041768241	0.0052960365757176	0.059933159900629	1.1514741770868	1.9655894080007	2.8131618041469E-4	0.056167744509335	7.1121749628743	0.013637079926436	5.7134099684645E-8	0.0053998975884189	1.076105621916	0.04243293953902	9.0536123151811E-4	9.0536122711059E-4	
